supplier_item_id,import_batch_id,supplier_name,source_file,source_sheet,source_row_number,supplier_brand_raw,supplier_name_raw,supplier_ori_raw,supplier_cn_raw,supplier_code,quantity_raw,quantity_kg,price_aed,price_usd,normalised_brand,normalised_fragrance_name,normalised_cn_name,candidate_original_brand,candidate_original_name,supplier_clone_name,brand_match_key,fragrance_match_key,cn_match_key,variant_flags,status,review_status,review_priority,commercial_use_basis,source_type,can_promote_to_catalogue,data_quality_notes
SUP-20260426-01646,supplier_20260426,Perfume Oil Price List 26.04.2026,PERFUME OIL PRICE LIST  26.04.2026 (1).xlsx,Table 1,1671,KILLAN,APPLE BRANDY ON THE ROCKS,LZ,NIGHT TO REMEMBER,702859-T,1.00KG,1.0,770.0,210.0,Killan,Apple Brandy On The Rocks,Night To Remember,Killan,Apple Brandy On The Rocks,Night To Remember,KILLAN,APPLEBRANDYONTHEROCKS,NIGHTTOREMEMBER,lz_clone_name,supplier_imported,needs_verification,Medium,supplier_source,supplier_source,requires_review,LZ row: CN appears to be supplier clone/alternate name; verify against original fragrance before catalogue approval.
SUP-20260426-01647,supplier_20260426,Perfume Oil Price List 26.04.2026,PERFUME OIL PRICE LIST  26.04.2026 (1).xlsx,Table 1,1672,KILLIAN,APPLE BRANDY,LZ,BOWMORE,342760,1.00KG,1.0,390.0,107.0,Kilian,Apple Brandy,Bowmore,Kilian,Apple Brandy,Bowmore,KILIAN,APPLEBRANDY,BOWMORE,lz_clone_name,supplier_imported,needs_verification,Medium,supplier_source,supplier_source,requires_review,LZ row: CN appears to be supplier clone/alternate name; verify against original fragrance before catalogue approval.
SUP-20260426-01648,supplier_20260426,Perfume Oil Price List 26.04.2026,PERFUME OIL PRICE LIST  26.04.2026 (1).xlsx,Table 1,1673,KILLIAN,GOOD GIRL GONE BAD,LZ,SECRET INFLUENCE,232017,1.00KG,1.0,660.0,180.0,Kilian,Good Girl Gone Bad,Secret Influence,Kilian,Good Girl Gone Bad,Secret Influence,KILIAN,GOODGIRLGONEBAD,SECRETINFLUENCE,lz_clone_name,supplier_imported,needs_verification,Medium,supplier_source,supplier_source,requires_review,LZ row: CN appears to be supplier clone/alternate name; verify against original fragrance before catalogue approval.
SUP-20260426-01649,supplier_20260426,Perfume Oil Price List 26.04.2026,PERFUME OIL PRICE LIST  26.04.2026 (1).xlsx,Table 1,1674,KILLIAN,IN THE CITY OF SIN,LZ,BABYLON,338984,1.00KG,1.0,550.0,150.0,Kilian,In The City Of Sin,Babylon,Kilian,In The City Of Sin,Babylon,KILIAN,INTHECITYOFSIN,BABYLON,lz_clone_name,supplier_imported,needs_verification,Medium,supplier_source,supplier_source,requires_review,LZ row: CN appears to be supplier clone/alternate name; verify against original fragrance before catalogue approval.
SUP-20260426-01650,supplier_20260426,Perfume Oil Price List 26.04.2026,PERFUME OIL PRICE LIST  26.04.2026 (1).xlsx,Table 1,1675,KILLIAN,LOVE DONT BE SHY TOP,,LOVE DONT BE SHY TOP,240868,1.00KG,1.0,1200.0,327.0,Kilian,Love Dont Be Shy Top,Love Dont Be Shy Top,Kilian,Love Dont Be Shy,,KILIAN,LOVEDONTBESHY,LOVEDONTBESHYTOP,top,supplier_imported,needs_verification,Medium,supplier_source,supplier_source,requires_review,Variant marker detected; confirm whether this is a performance variant or separate oil.
SUP-20260426-01651,supplier_20260426,Perfume Oil Price List 26.04.2026,PERFUME OIL PRICE LIST  26.04.2026 (1).xlsx,Table 1,1676,KILLIAN,LOVE DON’T BE SHY,LZ,VELVET LOVE,232021,1.00KG,1.0,550.0,150.0,Kilian,Love Don’t Be Shy,Velvet Love,Kilian,Love Don’t Be Shy,Velvet Love,KILIAN,LOVEDONTBESHY,VELVETLOVE,lz_clone_name,supplier_imported,needs_verification,Medium,supplier_source,supplier_source,requires_review,LZ row: CN appears to be supplier clone/alternate name; verify against original fragrance before catalogue approval.
SUP-20260426-01652,supplier_20260426,Perfume Oil Price List 26.04.2026,PERFUME OIL PRICE LIST  26.04.2026 (1).xlsx,Table 1,1677,KILLIAN,WHITE HEAVEN TOP,LZ,KRISTAL,342203-T,1.00KG,1.0,770.0,210.0,Kilian,White Heaven Top,Kristal,Kilian,White Heaven,Kristal,KILIAN,WHITEHEAVEN,KRISTAL,lz_clone_name; top,supplier_imported,needs_verification,Medium,supplier_source,supplier_source,requires_review,LZ row: CN appears to be supplier clone/alternate name; verify against original fragrance before catalogue approval. Variant marker detected; confirm whether this is a performance variant or separate oil.
SUP-20260426-01653,supplier_20260426,Perfume Oil Price List 26.04.2026,PERFUME OIL PRICE LIST  26.04.2026 (1).xlsx,Table 1,1678,KILLIAN,KOLOGNE.SHIELD OF PROTECTION,LZ,WRAP ME IN YOUR ARMS,462286,1.00KG,1.0,600.0,164.0,Kilian,Kologne.shield Of Protection,Wrap Me In Your Arms,Kilian,Kologne.shield Of Protection,Wrap Me In Your Arms,KILIAN,KOLOGNESHIELDOFPROTECTION,WRAPMEINYOURARMS,lz_clone_name,supplier_imported,needs_verification,Medium,supplier_source,supplier_source,requires_review,LZ row: CN appears to be supplier clone/alternate name; verify against original fragrance before catalogue approval.
SUP-20260426-01654,supplier_20260426,Perfume Oil Price List 26.04.2026,PERFUME OIL PRICE LIST  26.04.2026 (1).xlsx,Table 1,1679,KILLIAN,BAD BOYS ARE NO GOOD BUT,,BAD BOYS ARE NO GOOD BUT,3000398,1.00KG,1.0,610.0,167.0,Kilian,Bad Boys Are No Good But,Bad Boys Are No Good But,Kilian,Bad Boys Are No Good But,,KILIAN,BADBOYSARENOGOODBUT,BADBOYSARENOGOODBUT,,supplier_imported,needs_verification,Low,supplier_source,supplier_source,requires_review,
SUP-20260426-01655,supplier_20260426,Perfume Oil Price List 26.04.2026,PERFUME OIL PRICE LIST  26.04.2026 (1).xlsx,Table 1,1680,KILLIAN,MUSK OUD BY KILLIAN,,MUSK OUD BY KILLIAN,3000399,1.00KG,1.0,610.0,167.0,Kilian,Musk OUD By Killian,Musk OUD By Killian,Kilian,Musk OUD By Killian,,KILIAN,MUSKOUDBYKILLIAN,MUSKOUDBYKILLIAN,,supplier_imported,needs_verification,Low,supplier_source,supplier_source,requires_review,
SUP-20260426-01656,supplier_20260426,Perfume Oil Price List 26.04.2026,PERFUME OIL PRICE LIST  26.04.2026 (1).xlsx,Table 1,1681,KILLIAN,TO BE A PRINCESS,,TO BE A PRINCESS,3000400,1.00KG,1.0,610.0,167.0,Kilian,To Be A Princess,To Be A Princess,Kilian,To Be A Princess,,KILIAN,TOBEAPRINCESS,TOBEAPRINCESS,,supplier_imported,needs_verification,Low,supplier_source,supplier_source,requires_review,
SUP-20260426-01657,supplier_20260426,Perfume Oil Price List 26.04.2026,PERFUME OIL PRICE LIST  26.04.2026 (1).xlsx,Table 1,1682,KINSKI,KINSKI,LZ,KEEN ACTOR,400058-T,1.00KG,1.0,1100.0,301.0,Kinski,Kinski,Keen Actor,Kinski,Kinski,Keen Actor,KINSKI,KINSKI,KEENACTOR,lz_clone_name,supplier_imported,needs_verification,Medium,supplier_source,supplier_source,requires_review,LZ row: CN appears to be supplier clone/alternate name; verify against original fragrance before catalogue approval.
SUP-20260426-01658,supplier_20260426,Perfume Oil Price List 26.04.2026,PERFUME OIL PRICE LIST  26.04.2026 (1).xlsx,Table 1,1683,LUSH,PUMPKIN SPICE,,PUMPKIN SPICE,250423,1.00KG,1.0,700.0,191.0,Lush,Pumpkin Spice,Pumpkin Spice,Lush,Pumpkin Spice,,LUSH,PUMPKINSPICE,PUMPKINSPICE,,supplier_imported,needs_verification,Low,supplier_source,supplier_source,requires_review,
SUP-20260426-01659,supplier_20260426,Perfume Oil Price List 26.04.2026,PERFUME OIL PRICE LIST  26.04.2026 (1).xlsx,Table 1,1684,LUSH,CHERRYISH,,CHERRYISH,250342,1.00KG,1.0,440.0,120.0,Lush,Cherryish,Cherryish,Lush,Cherryish,,LUSH,CHERRYISH,CHERRYISH,,supplier_imported,needs_verification,Low,supplier_source,supplier_source,requires_review,
SUP-20260426-01660,supplier_20260426,Perfume Oil Price List 26.04.2026,PERFUME OIL PRICE LIST  26.04.2026 (1).xlsx,Table 1,1685,LOEWE,AIRE SUTILEZA,,AIRE SUTILEZA,250276,1.00KG,1.0,450.0,123.0,Loewe,Aire Sutileza,Aire Sutileza,Loewe,Aire Sutileza,,LOEWE,AIRESUTILEZA,AIRESUTILEZA,,supplier_imported,needs_verification,Low,supplier_source,supplier_source,requires_review,
SUP-20260426-01661,supplier_20260426,Perfume Oil Price List 26.04.2026,PERFUME OIL PRICE LIST  26.04.2026 (1).xlsx,Table 1,1686,LABORATORIO,VANAGLORIA,,VANAGLORIA,240791,1.00KG,1.0,1900.0,519.0,Laboratorio,Vanagloria,Vanagloria,Laboratorio,Vanagloria,,LABORATORIO,VANAGLORIA,VANAGLORIA,,supplier_imported,needs_verification,Low,supplier_source,supplier_source,requires_review,
SUP-20260426-01662,supplier_20260426,Perfume Oil Price List 26.04.2026,PERFUME OIL PRICE LIST  26.04.2026 (1).xlsx,Table 1,1687,LABDANUM SUPER ABS,LABDANUM SUPER ABS,,LABDANUM SUPER ABS,3000401,1.00KG,1.0,1100.0,301.0,Labdanum Super Abs,Labdanum Super Abs,Labdanum Super Abs,Labdanum Super Abs,Labdanum Abs,,LABDANUMSUPERABS,LABDANUMABS,LABDANUMSUPERABS,absolute_or_absolu; possible_raw_material_or_single_note; super,supplier_imported,needs_verification,Medium,supplier_source,supplier_source,requires_review,"Variant marker detected; confirm whether this is a performance variant or separate oil. May be a raw material, fixative, or single-note ingredient rather than a retail fragrance."
SUP-20260426-01663,supplier_20260426,Perfume Oil Price List 26.04.2026,PERFUME OIL PRICE LIST  26.04.2026 (1).xlsx,Table 1,1688,LIQUIDES IMAGINAIRES,BLANCHE BETE,,BLANCHE BETE,240881,1.00KG,1.0,1500.0,409.0,Liquides Imaginaires,Blanche Bete,Blanche Bete,Liquides Imaginaires,Blanche Bete,,LIQUIDESIMAGINAIRES,BLANCHEBETE,BLANCHEBETE,,supplier_imported,needs_verification,Low,supplier_source,supplier_source,requires_review,
SUP-20260426-01664,supplier_20260426,Perfume Oil Price List 26.04.2026,PERFUME OIL PRICE LIST  26.04.2026 (1).xlsx,Table 1,1689,LIQUIDES IMAGINAIRES,DAM ROSA,,DAM ROSA,240828,1.00KG,1.0,1300.0,355.0,Liquides Imaginaires,Dam Rosa,Dam Rosa,Liquides Imaginaires,Dam Rosa,,LIQUIDESIMAGINAIRES,DAMROSA,DAMROSA,,supplier_imported,needs_verification,Low,supplier_source,supplier_source,requires_review,
SUP-20260426-01665,supplier_20260426,Perfume Oil Price List 26.04.2026,PERFUME OIL PRICE LIST  26.04.2026 (1).xlsx,Table 1,1690,LIQUIDES IMAGINAIRES,LIQUIDE LES,,LIQUIDE LES,240707,1.00KG,1.0,1600.0,464.0,Liquides Imaginaires,Liquide Les,Liquide Les,Liquides Imaginaires,Liquide Les,,LIQUIDESIMAGINAIRES,LIQUIDELES,LIQUIDELES,,supplier_imported,needs_verification,Low,supplier_source,supplier_source,requires_review,
SUP-20260426-01666,supplier_20260426,Perfume Oil Price List 26.04.2026,PERFUME OIL PRICE LIST  26.04.2026 (1).xlsx,Table 1,1691,LACOSTE,l.12.12 SILVER GREY,,l.12.12 SILVER GREY,250222,1.00KG,1.0,1000.0,273.0,Lacoste,L.12.12 Silver Grey,L.12.12 Silver Grey,Lacoste,L.12.12 Silver Grey,,LACOSTE,L1212SILVERGREY,L1212SILVERGREY,,supplier_imported,needs_verification,Low,supplier_source,supplier_source,requires_review,
SUP-20260426-01667,supplier_20260426,Perfume Oil Price List 26.04.2026,PERFUME OIL PRICE LIST  26.04.2026 (1).xlsx,Table 1,1692,LACOSTE,TOUCH OF PINK,,TOUCH OF PINK,240714,1.00KG,1.0,580.0,158.0,Lacoste,Touch Of Pink,Touch Of Pink,Lacoste,Touch Of Pink,,LACOSTE,TOUCHOFPINK,TOUCHOFPINK,,supplier_imported,needs_verification,Low,supplier_source,supplier_source,requires_review,
SUP-20260426-01668,supplier_20260426,Perfume Oil Price List 26.04.2026,PERFUME OIL PRICE LIST  26.04.2026 (1).xlsx,Table 1,1693,LACOSTE,L.12.12.ROUGE,LZ,REDSTONE,230245-A,1.00KG,1.0,275.0,75.0,Lacoste,L.12.12.rouge,Redstone,Lacoste,L.12.12.rouge,Redstone,LACOSTE,L1212ROUGE,REDSTONE,lz_clone_name,supplier_imported,needs_verification,Medium,supplier_source,supplier_source,requires_review,LZ row: CN appears to be supplier clone/alternate name; verify against original fragrance before catalogue approval.
SUP-20260426-01669,supplier_20260426,Perfume Oil Price List 26.04.2026,PERFUME OIL PRICE LIST  26.04.2026 (1).xlsx,Table 1,1694,LACOSTE,LACOSTE POUR FEMME,LZ,LADIES VOLLEY,260894,1.00KG,1.0,275.0,75.0,Lacoste,Lacoste Pour Femme,Ladies Volley,Lacoste,Lacoste Pour Femme,Ladies Volley,LACOSTE,LACOSTEPOURFEMME,LADIESVOLLEY,lz_clone_name,supplier_imported,needs_verification,Medium,supplier_source,supplier_source,requires_review,LZ row: CN appears to be supplier clone/alternate name; verify against original fragrance before catalogue approval.
SUP-20260426-01670,supplier_20260426,Perfume Oil Price List 26.04.2026,PERFUME OIL PRICE LIST  26.04.2026 (1).xlsx,Table 1,1695,LACOSTE,EAU DE LACOSTE L.12.12 BLANC,LZ,SIMPLIFY,558483-A,1.00KG,1.0,275.0,75.0,Lacoste,Eau De Lacoste L.12.12 Blanc,Simplify,Lacoste,Eau De Lacoste L.12.12 Blanc,Simplify,LACOSTE,EAUDELACOSTEL1212BLANC,SIMPLIFY,lz_clone_name,supplier_imported,needs_verification,Medium,supplier_source,supplier_source,requires_review,LZ row: CN appears to be supplier clone/alternate name; verify against original fragrance before catalogue approval.
SUP-20260426-01671,supplier_20260426,Perfume Oil Price List 26.04.2026,PERFUME OIL PRICE LIST  26.04.2026 (1).xlsx,Table 1,1696,LACOSTE,WHITE,LZ,SIMPLIFY,693257-A,1.00KG,1.0,330.0,90.0,Lacoste,White,Simplify,Lacoste,White,Simplify,LACOSTE,WHITE,SIMPLIFY,lz_clone_name,supplier_imported,needs_verification,Medium,supplier_source,supplier_source,requires_review,LZ row: CN appears to be supplier clone/alternate name; verify against original fragrance before catalogue approval.
SUP-20260426-01672,supplier_20260426,Perfume Oil Price List 26.04.2026,PERFUME OIL PRICE LIST  26.04.2026 (1).xlsx,Table 1,1697,LACOSTE,EAU DE LACOSTE L12.12 FAICHE,,EAU DE LACOSTE L12.12 FAICHE,3000402,1.00KG,1.0,275.0,75.0,Lacoste,Eau De Lacoste L12.12 Faiche,Eau De Lacoste L12.12 Faiche,Lacoste,Eau De Lacoste L12.12 Faiche,,LACOSTE,EAUDELACOSTEL1212FAICHE,EAUDELACOSTEL1212FAICHE,,supplier_imported,needs_verification,Low,supplier_source,supplier_source,requires_review,
SUP-20260426-01673,supplier_20260426,Perfume Oil Price List 26.04.2026,PERFUME OIL PRICE LIST  26.04.2026 (1).xlsx,Table 1,1698,LACOSTE,EAU DE LACOSTE L12.12 FAICHE,,EAU DE LACOSTE L12.12 FAICHE,3000403,1.00KG,1.0,275.0,75.0,Lacoste,Eau De Lacoste L12.12 Faiche,Eau De Lacoste L12.12 Faiche,Lacoste,Eau De Lacoste L12.12 Faiche,,LACOSTE,EAUDELACOSTEL1212FAICHE,EAUDELACOSTEL1212FAICHE,duplicate_supplier_code,supplier_imported,needs_verification,High,supplier_source,supplier_source,requires_review,Supplier code appears on more than one row; resolve before import to production.
SUP-20260426-01674,supplier_20260426,Perfume Oil Price List 26.04.2026,PERFUME OIL PRICE LIST  26.04.2026 (1).xlsx,Table 1,1700,LACOSTE,LACOSTE CHALLENGE,,LACOSTE CHALLENGE,3000403,1.00KG,1.0,275.0,75.0,Lacoste,Lacoste Challenge,Lacoste Challenge,Lacoste,Lacoste Challenge,,LACOSTE,LACOSTECHALLENGE,LACOSTECHALLENGE,duplicate_supplier_code,supplier_imported,needs_verification,High,supplier_source,supplier_source,requires_review,Supplier code appears on more than one row; resolve before import to production.
SUP-20260426-01675,supplier_20260426,Perfume Oil Price List 26.04.2026,PERFUME OIL PRICE LIST  26.04.2026 (1).xlsx,Table 1,1701,LACOSTE,LACOSTE ESSENTIAL SPORT,,LACOSTE ESSENTIAL SPORT,240346,1.00KG,1.0,700.0,191.0,Lacoste,Lacoste Essential Sport,Lacoste Essential Sport,Lacoste,Lacoste Essential Sport,,LACOSTE,LACOSTEESSENTIALSPORT,LACOSTEESSENTIALSPORT,,supplier_imported,needs_verification,Low,supplier_source,supplier_source,requires_review,
SUP-20260426-01676,supplier_20260426,Perfume Oil Price List 26.04.2026,PERFUME OIL PRICE LIST  26.04.2026 (1).xlsx,Table 1,1702,LACOSTE,LACOSTE JOY OF PINK,,LACOSTE JOY OF PINK,3000404,1.00KG,1.0,275.0,75.0,Lacoste,Lacoste Joy Of Pink,Lacoste Joy Of Pink,Lacoste,Lacoste Joy Of Pink,,LACOSTE,LACOSTEJOYOFPINK,LACOSTEJOYOFPINK,,supplier_imported,needs_verification,Low,supplier_source,supplier_source,requires_review,
SUP-20260426-01677,supplier_20260426,Perfume Oil Price List 26.04.2026,PERFUME OIL PRICE LIST  26.04.2026 (1).xlsx,Table 1,1703,LACOSTE,LACOSTE POUR FEMME,,LACOSTE POUR FEMME,3000405,1.00KG,1.0,275.0,75.0,Lacoste,Lacoste Pour Femme,Lacoste Pour Femme,Lacoste,Lacoste Pour Femme,,LACOSTE,LACOSTEPOURFEMME,LACOSTEPOURFEMME,,supplier_imported,needs_verification,Low,supplier_source,supplier_source,requires_review,
SUP-20260426-01678,supplier_20260426,Perfume Oil Price List 26.04.2026,PERFUME OIL PRICE LIST  26.04.2026 (1).xlsx,Table 1,1704,LACOSTE,LACOSTE SENSUAL,,LACOSTE SENSUAL,3000406,1.00KG,1.0,275.0,75.0,Lacoste,Lacoste Sensual,Lacoste Sensual,Lacoste,Lacoste Sensual,,LACOSTE,LACOSTESENSUAL,LACOSTESENSUAL,,supplier_imported,needs_verification,Low,supplier_source,supplier_source,requires_review,
SUP-20260426-01679,supplier_20260426,Perfume Oil Price List 26.04.2026,PERFUME OIL PRICE LIST  26.04.2026 (1).xlsx,Table 1,1705,LACOSTE,LACOSTE STYLE IN PLAY,,LACOSTE STYLE IN PLAY,3000407,1.00KG,1.0,275.0,75.0,Lacoste,Lacoste Style In Play,Lacoste Style In Play,Lacoste,Lacoste Style In Play,,LACOSTE,LACOSTESTYLEINPLAY,LACOSTESTYLEINPLAY,,supplier_imported,needs_verification,Low,supplier_source,supplier_source,requires_review,
SUP-20260426-01680,supplier_20260426,Perfume Oil Price List 26.04.2026,PERFUME OIL PRICE LIST  26.04.2026 (1).xlsx,Table 1,1706,LACOSTE,LACOSTE WHITE,,LACOSTE WHITE,3000408,1.00KG,1.0,275.0,75.0,Lacoste,Lacoste White,Lacoste White,Lacoste,Lacoste White,,LACOSTE,LACOSTEWHITE,LACOSTEWHITE,,supplier_imported,needs_verification,Low,supplier_source,supplier_source,requires_review,
SUP-20260426-01681,supplier_20260426,Perfume Oil Price List 26.04.2026,PERFUME OIL PRICE LIST  26.04.2026 (1).xlsx,Table 1,1707,LALIQUE,ENCRE NOIRE TOP,,ENCRE NOIRE TOP,240848,1.00KG,1.0,700.0,191.0,Lalique,Encre Noire Top,Encre Noire Top,Lalique,Encre Noire,,LALIQUE,ENCRENOIRE,ENCRENOIRETOP,top,supplier_imported,needs_verification,Medium,supplier_source,supplier_source,requires_review,Variant marker detected; confirm whether this is a performance variant or separate oil.
SUP-20260426-01682,supplier_20260426,Perfume Oil Price List 26.04.2026,PERFUME OIL PRICE LIST  26.04.2026 (1).xlsx,Table 1,1708,LALIQUE,"L,AMOUR",,"L,AMOUR",3000411,1.00KG,1.0,275.0,75.0,Lalique,"L,amour","L,amour",Lalique,"L,amour",,LALIQUE,LAMOUR,LAMOUR,,supplier_imported,needs_verification,Low,supplier_source,supplier_source,requires_review,
SUP-20260426-01683,supplier_20260426,Perfume Oil Price List 26.04.2026,PERFUME OIL PRICE LIST  26.04.2026 (1).xlsx,Table 1,1709,LALIQUE,"LE PARFUM, LALIQUE RED",,"LE PARFUM, LALIQUE RED",3000412,1.00KG,1.0,275.0,75.0,Lalique,"Le Parfum, Lalique Red","Le Parfum, Lalique Red",Lalique,"Le Parfum, Lalique Red",,LALIQUE,LEPARFUMLALIQUERED,LEPARFUMLALIQUERED,,supplier_imported,needs_verification,Low,supplier_source,supplier_source,requires_review,
SUP-20260426-01684,supplier_20260426,Perfume Oil Price List 26.04.2026,PERFUME OIL PRICE LIST  26.04.2026 (1).xlsx,Table 1,1710,LALIQUE,SATINE,,SATINE,3000413,1.00KG,1.0,275.0,75.0,Lalique,Satine,Satine,Lalique,Satine,,LALIQUE,SATINE,SATINE,,supplier_imported,needs_verification,Low,supplier_source,supplier_source,requires_review,
SUP-20260426-01685,supplier_20260426,Perfume Oil Price List 26.04.2026,PERFUME OIL PRICE LIST  26.04.2026 (1).xlsx,Table 1,1711,LALIQUE,WHITE,,WHITE,3000414,1.00KG,1.0,275.0,75.0,Lalique,White,White,Lalique,White,,LALIQUE,WHITE,WHITE,,supplier_imported,needs_verification,Low,supplier_source,supplier_source,requires_review,
SUP-20260426-01686,supplier_20260426,Perfume Oil Price List 26.04.2026,PERFUME OIL PRICE LIST  26.04.2026 (1).xlsx,Table 1,1712,LANCOM,IDOLE PEACH N ROSES,,IDOLE PEACH N ROSES,250376,1.00KG,1.0,1200.0,327.0,Lancom,Idole Peach N Roses,Idole Peach N Roses,Lancom,Idole Peach N Roses,,LANCOM,IDOLEPEACHNROSES,IDOLEPEACHNROSES,,supplier_imported,needs_verification,Low,supplier_source,supplier_source,requires_review,
SUP-20260426-01687,supplier_20260426,Perfume Oil Price List 26.04.2026,PERFUME OIL PRICE LIST  26.04.2026 (1).xlsx,Table 1,1713,LANCOM,IDOLE POWER,,IDOLE POWER,250372,1.00KG,1.0,1500.0,409.0,Lancom,Idole Power,Idole Power,Lancom,Idole Power,,LANCOM,IDOLEPOWER,IDOLEPOWER,,supplier_imported,needs_verification,Low,supplier_source,supplier_source,requires_review,
SUP-20260426-01688,supplier_20260426,Perfume Oil Price List 26.04.2026,PERFUME OIL PRICE LIST  26.04.2026 (1).xlsx,Table 1,1714,LANCOM,OFF NOW,,OFF NOW,250224,1.00KG,1.0,1000.0,273.0,Lancom,Off Now,Off Now,Lancom,Off Now,,LANCOM,OFFNOW,OFFNOW,,supplier_imported,needs_verification,Low,supplier_source,supplier_source,requires_review,
SUP-20260426-01689,supplier_20260426,Perfume Oil Price List 26.04.2026,PERFUME OIL PRICE LIST  26.04.2026 (1).xlsx,Table 1,1715,LANCOM,ABSOLU ROSE FROM THE DARK,,ABSOLU ROSE FROM THE DARK,250221,1.00KG,1.0,1100.0,301.0,Lancom,Absolu Rose From The Dark,Absolu Rose From The Dark,Lancom,Absolu Rose From The Dark,,LANCOM,ABSOLUROSEFROMTHEDARK,ABSOLUROSEFROMTHEDARK,absolute_or_absolu,supplier_imported,needs_verification,Medium,supplier_source,supplier_source,requires_review,
SUP-20260426-01690,supplier_20260426,Perfume Oil Price List 26.04.2026,PERFUME OIL PRICE LIST  26.04.2026 (1).xlsx,Table 1,1716,LANCOM,LA NUIT TRESOR VANILE NOIRE,,LA NUIT TRESOR VANILE,240824,1.00KG,1.0,850.0,232.0,Lancom,La Nuit Tresor Vanile Noire,La Nuit Tresor Vanile,Lancom,La Nuit Tresor Vanile Noire,La Nuit Tresor Vanile,LANCOM,LANUITTRESORVANILENOIRE,LANUITTRESORVANILE,,supplier_imported,needs_verification,Low,supplier_source,supplier_source,requires_review,
